0,id,id_old,date,reviewer_id,reviewer_name,text,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,languages_detect
60,38768,76791925,29-05-2016,65209029,Cezar,Hannes became very trustworthly and prompt co-sharing partner.His apartament was very well prepared for our stay in Vienna.This is to recomend him as worth proposal to be used in your planed visit in Vien!.,central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
61,38768,80200130,16-06-2016,25708408,Steven,"A beautiful apartment in a wonderful part of Vienna. Hannes did all he possibly could to make our stay comfortable and enjoyable. The flat is a perfect base from which to explore the city - it's clean, cool, spacious and well equipped. The area is brilliant and vibrant, but not in the tourist melee of the very centre. It's quiet and private too, which we really appreciated. I would stay here again for sure.",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
62,38768,82921146,30-06-2016,45592580,Grace,"Hannes was a great communicator and met us at the door, showed us around the apartment and answered all of our questions. He also gave us recommendations on places to eat and grocery shop and provided maps we could use. The apartment was in a good location, in a quiet area with close access to the train and walking distance to bars, restaurants, and the river. The apartment had anything we needed and was clean. It worked perfectly for our travel plans. ",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
63,38768,89631842,29-07-2016,81366975,Yoichi,"We stayed 4 nights and it was a great stay in Vienna! The apartment is a little smaller than imagine but it was good enough for our family, two adults and two kids (6&9 years old).<br/>There was everything we need and it was so much cozy apartment for us.<br/>The equipment around kitchen was enough to cook everyday.<br/>Oh, I remember just one thing, we hope kitchen knives would be better next time...<br/><br/>Its access was very good, a few minutes walk from nearest station, and we could go everywhere in Vienna within 15-30 minutes.<br/><br/>Hannes was a great host and kindly explained everything we asked.<br/><br/>So, as a conclusion, it is worthy to stay if you want to enjoy Vienna!",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
64,38768,93069039,11-08-2016,68432513,Naima,"Hannes was very helpful and friendly. The apartment was very cosy , clean and had everything you need to stay in Vienna. We had a great stay! ",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
65,38768,94614293,16-08-2016,6428134,Carlos,"Hannes was accessible to us always. Arrival process was very good, although we were a little late. On Departure he was very flexible.<br/>Location is very good, in a quiet place. Walking distance to city centre.<br/>I would recommend this place for a maximum of 4 people. For 5 of us was a little small.<br/>But support and attention of Hannes is top class.<br/>I would repeat it.<br/>",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
66,38768,105227069,30-09-2016,10134678,Iva,"Hannes's place was amazing, and so was Hannes - very helpful and interesting person and the most important a great host!<br/>The place is literally a few minutes from downtown just as described. Extremely cozy and tidy... a perfect place to use as a base to explore Vienna!<br/>Thank you Hannes a lot!",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
67,38768,109373993,21-10-2016,97768514,Marine,"The host was really nice and friendly, joinable at anytime. We had a great stay. ",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
68,38768,120154810,08-12-2016,20633305,Austin,"Our stay with Hannes was excellent. He welcomed us and  explained the house rules to us which we're all very reasonable. The flat was well organized and exactly as advertised, and very clean. Hannes also gave us some wonderful recommendations of what to do and places to eat. Would happily stay with Hannes again. ",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
69,38768,123437398,29-12-2016,31039829,Rohan,"Great place! Quite close to the centre (around a 10-15 min walk)<br/>Supermarkets, bars and shops are quite close by.<br/>Hannes is a great and a very helpful host telling us the places to visit, restaurants and cafes to go to etc. ",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
70,38768,145430264,18-04-2017,104125907,Alana,The place was amazing! Great communication and easy to get to the main parts of the city.,central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
71,38768,152227776,15-05-2017,34418564,Andrei,"The apartment is quiet, comfortable and the location is good. Communication with Hannes was very easy.",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
72,38768,166737362,04-07-2017,128210427,Angela,"The apartment is great, clean, modern and with a lovely outside space.  The location is perfect for Vienna being close to two subway stations and within walking distance of the main attractions.  The subway is very easy to navigate and not too busy- we got a three day pass and made the most of it.  The apartment is also close to the canal  where a lot is happening especially on evenings -fab!  Hannes is a great host - providing loads of info - and being on hand to help.   Would most definitely recommend Hanne's place.",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
73,38768,182761919,15-08-2017,129782453,Ofra,"The apartment is very convenient and with a great location. Supermarkets, stores, restaurants and bars are very close, as well as a lovely park. It is very close to the metro (U-Bahn) and buses (2 minutes walking), and to the city center (~10 minutes walking). Hanes, the owner, is very kind, communicative and helpfull. He gave us many tips and helped us a lot with all our needs. The apartment is equipped with everything needed, including a washing machine and outdoor table and chairs. It is very nicely designed and in general very much fun. The apartment is on the ground floor which is very convenient with the luggage.",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
74,38768,187418980,27-08-2017,128972426,Mark,"Hannes place is in a very nice neighborhood with many places to eat, buy groceries, public transportation and a beautiful park 5 minutes from the apartment.  There are many maps, brochures and pieces of information to start you on your way to a terrific vacation in Vienna, an awesome city.",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
75,38768,193651806,14-09-2017,16266954,Steffen,"The apartment is nice, set on the base floor of a rear house. It is well located in 2nd district, close to Karmelitermarkt, with great restaurants and bars around, and very close to U Taborplatz. Perfect for exploring the city! <br/><br/>Hannes is a very friendly person, very quick communications. Aware that I know the surroundings, he gave me other, new recommendations for places to go. Thanks!",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
76,38768,194592187,17-09-2017,8988468,Tristan,"La communication a été simple et rapide avec Hannes qui nous a accueillis à notre arrivée à l'appartement. Tout est conforme aux photos, l'appartement est très propre. Le quartier est calme mais tout proche des rues animées. Un super séjour à Vienne et une adresse à recommander.<br/><br/>The communication was simple and fast with Hannes who welcomed us on arrival at the apartment. Everything is consistent with the photos, the apartment is very clean. The area is quiet but very close to the busy streets. A great stay in Vienna and a place to recommend.",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,fr
77,38768,207558067,29-10-2017,122489677,Sofia,"Nice flat in a residential district (few minutes from the metro station) very close to the centre. Location and accommodation are perfect, the host Hannes was very kind and he gave us useful suggestions.",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
78,38768,209839420,06-11-2017,132682791,Rob,Amazing place. Location is perfect for walking into the centre or using public transport. Couldn't recommend this place more If I tried! Great host as well.,central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
79,38768,216506421,04-12-2017,64078874,Lionel,"Very nice and calm area, and the whole center is accessible by foot.",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
80,38768,218360355,12-12-2017,8632246,Marika,"Beautiful, clean and comfortable apartment with plenty of space. Very quiet neighborhood and close to the metro line. Kitchen is small but well equipped and rooms are nicely furnished. The host is very friendly and responds quickly. ",central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
81,38768,251572982,08-04-2018,71138140,Adrianna,We had a wonderful stay in Vienna:) one reason was Hannes apartment which is located really close to the city center! The apartment is nicely furnished and is equipped with everything you need:) Hannes is a very nice and helpful host who helped us by giving us a lot of information  on the parking spaces and places to go ! I really recommend this apartment to everyone who wants to have a nice stay in Vienna,central cityapartement- wifi- nice neighbourhood,166283,Hannes,Leopoldstadt,48.21924,16.37831,Entire home/apt,66,3,336,14-11-2021,2.57,3,124,13,en
